dataset,case_id,http_success,finish_reason,is_length_capped,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
math_500,test/intermediate_algebra/986.json,True,stop,False,106,4758,62.97462245263159,0.09745459444820881,0.013217819604411055,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00000_c25cf2cd7750.json.gz
math_500,test/number_theory/1185.json,True,stop,False,86,5888,77.99620261974633,0.09797972813248634,0.01323224441848375,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00001_4e9cb7337435.json.gz
math_500,test/intermediate_algebra/1232.json,True,stop,False,56,2643,34.41747870668769,0.1050052810460329,0.012987310153535827,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00002_e59e6956285a.json.gz
math_500,test/geometry/434.json,True,stop,False,173,12607,183.0408073682338,0.11202089488506317,0.01451124753873939,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00003_397436299cf0.json.gz
math_500,test/precalculus/989.json,True,stop,False,75,11110,163.9437394645065,0.08686860091984272,0.01474992086268671,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00004_efcc89122da6.json.gz
math_500,test/prealgebra/1640.json,True,stop,False,59,2137,27.349793089553714,0.1448478363454342,0.012736397590453315,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00005_2108e189b5b8.json.gz
math_500,test/prealgebra/954.json,True,stop,False,77,2129,28.033007085323334,0.08923686109483242,0.013131470970032191,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00006_abc07b8cf6cc.json.gz
math_500,test/prealgebra/1356.json,True,stop,False,98,1477,19.81187142804265,0.0896808747202158,0.01336191771905314,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00007_ee962a54b3f1.json.gz
math_500,test/algebra/1143.json,True,stop,False,66,3254,45.63546556793153,0.07877231389284134,0.01400451683185942,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00008_ecff3a7b6952.json.gz
math_500,test/geometry/880.json,True,length,True,167,16384,234.592951470986,0.21158481389284134,0.014306376527930976,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00009_ddc27cd7dc7e.json.gz
math_500,test/intermediate_algebra/966.json,True,stop,False,71,8058,123.1410817950964,0.0999810267239809,0.015271329374254985,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00010_073583dd5bb3.json.gz
math_500,test/prealgebra/2086.json,True,stop,False,56,2206,28.903298877179623,0.2129556555300951,0.013011493524557608,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00011_c41d44d9e74f.json.gz
math_500,test/number_theory/515.json,True,stop,False,42,3899,50.4827753379941,0.13340608589351177,0.012916718638301844,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00012_58b5d6e1e2d0.json.gz
math_500,test/number_theory/466.json,True,stop,False,56,3693,48.138478476554155,0.08740062452852726,0.01301491816143706,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00013_2a302ad965bf.json.gz
math_500,test/precalculus/779.json,True,stop,False,58,2156,27.986604157835245,0.08812161348760128,0.012945931575103315,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00014_1ce45577d321.json.gz
math_500,test/intermediate_algebra/1168.json,True,stop,False,77,1983,26.457596307620406,0.07755362056195736,0.013309809630201034,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00015_a6903a5c173f.json.gz
math_500,test/number_theory/203.json,True,stop,False,47,7621,101.11991057917476,0.09935053996741772,0.013257291343727997,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00016_19407cc7c7e6.json.gz
