dataset,case_id,http_success,finish_reason,is_length_capped,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
humaneval,HumanEval/27,True,stop,False,77,1442,19.66179163567722,0.1484921332448721,0.013541498613762906,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00000_c717ba6bba56.json.gz
humaneval,HumanEval/10,True,stop,False,171,1692,25.139853274449706,0.10561588406562805,0.014804398220215304,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00001_d505d82ce89e.json.gz
humaneval,HumanEval/38,True,stop,False,187,1155,18.466818872839212,0.0969943217933178,0.015918392158618625,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00002_bf9edc3d1d07.json.gz
humaneval,HumanEval/127,True,stop,False,283,6030,93.08545571379364,0.14729993976652622,0.015415185897168206,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00003_98b9a749f939.json.gz
humaneval,HumanEval/117,True,stop,False,210,2074,34.78147977590561,0.100424624979496,0.016729886710528757,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00004_09425deda7c0.json.gz
humaneval,HumanEval/56,True,stop,False,121,1002,13.904825011268258,0.1389988251030445,0.01375207411205316,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00005_7450b50dff3a.json.gz
humaneval,HumanEval/50,True,stop,False,120,1514,21.391539407894015,0.09502142108976841,0.014075689350168041,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00006_6222b9f3308a.json.gz
humaneval,HumanEval/111,True,stop,False,180,2304,32.20406785979867,0.10548225976526737,0.013937727138529485,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00007_1bbc11f23e15.json.gz
humaneval,HumanEval/0,True,stop,False,153,1593,21.84263682924211,0.1044023372232914,0.013654669907046996,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00008_d82bbe058f2c.json.gz
humaneval,HumanEval/101,True,stop,False,145,1356,20.11219985410571,0.09395489282906055,0.014773612517547344,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00009_a6de4bdc99c4.json.gz
humaneval,HumanEval/26,True,stop,False,113,4081,59.599935457110405,0.09531570039689541,0.014584465626645468,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00010_76934f5896a1.json.gz
humaneval,HumanEval/161,True,stop,False,140,1378,21.044754195958376,0.09807756915688515,0.015211820353523232,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00011_1c7893647126.json.gz
humaneval,HumanEval/115,True,stop,False,355,2027,28.56470873579383,0.12131648696959019,0.014039186697346613,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00012_80c54a50a177.json.gz
humaneval,HumanEval/69,True,stop,False,194,2734,39.263603787869215,0.10553612932562828,0.014327869615273906,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00013_919a468f56b8.json.gz
humaneval,HumanEval/159,True,stop,False,319,1181,17.407181603834033,0.11973566748201847,0.014650377912162725,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00014_13235ce0ad4b.json.gz
humaneval,HumanEval/28,True,stop,False,86,393,5.277026407420635,0.10926637053489685,0.013183061318586067,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00015_88f399f279a6.json.gz
humaneval,HumanEval/87,True,stop,False,288,2115,29.635815292596817,0.11751310899853706,0.013963246066035138,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00016_8aac81389452.json.gz
humaneval,HumanEval/29,True,stop,False,116,650,9.458853906020522,0.10946456715464592,0.014405838734770225,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00017_1047455a5140.json.gz
humaneval,HumanEval/105,True,stop,False,308,1356,20.813944375142455,0.09489456005394459,0.015290811671652037,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00018_be1eb3b9b637.json.gz
humaneval,HumanEval/78,True,stop,False,344,1146,18.782413909211755,0.10691198892891407,0.016310482026447897,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00019_09b43a58cf00.json.gz
humaneval,HumanEval/118,True,stop,False,178,6666,105.11282528564334,0.10161875560879707,0.0157556198844763,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00020_8d3b1d30f7cd.json.gz
humaneval,HumanEval/123,True,stop,False,261,4575,75.76121153309941,0.14121056534349918,0.01653257563790029,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00021_de60c03a27b2.json.gz
humaneval,HumanEval/39,True,length,True,128,8192,141.42813542671502,0.1091918833553791,0.017252953673954297,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00022_72b6acc2e3e0.json.gz
humaneval,HumanEval/95,True,stop,False,202,2238,39.97448598779738,0.13580268435180187,0.017808977784285016,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00023_f8853c706dc1.json.gz
humaneval,HumanEval/61,True,stop,False,118,800,10.929260287433863,0.10524124093353748,0.013546957505006665,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00024_90114d6ec6ea.json.gz
humaneval,HumanEval/55,True,stop,False,84,1649,23.152874859049916,0.161260349676013,0.013951222396464747,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00025_e5f5630acd2a.json.gz
humaneval,HumanEval/71,True,stop,False,152,4284,65.00242670252919,0.09405388496816158,0.015154885084651187,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00026_af92df87a5f0.json.gz
humaneval,HumanEval/113,True,length,True,211,8192,134.9651293978095,0.09346842020750046,0.016465835792650714,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00027_987722152444.json.gz
humaneval,HumanEval/86,True,stop,False,159,3866,67.98548776656389,0.1555200219154358,0.01754979760534242,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00028_5a55b87f192c.json.gz
humaneval,HumanEval/60,True,stop,False,133,749,14.420129239559174,0.12184174917638302,0.019115357607463624,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00029_3cb575d5ce14.json.gz
humaneval,HumanEval/134,True,length,True,166,8192,147.66433472000062,0.13127191923558712,0.01801160576251557,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00030_c6ecb6589022.json.gz
humaneval,HumanEval/19,True,stop,False,134,1601,20.448492040857673,0.1439298279583454,0.01269035138306208,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00031_2a6bdf94f301.json.gz
