dataset,case_id,http_success,finish_reason,is_length_capped,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
math_500,test/intermediate_algebra/986.json,True,stop,False,106,4884,73.70037271268666,0.13390464149415493,0.01506583413294952,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00000_c25cf2cd7750.json.gz
math_500,test/number_theory/1185.json,True,stop,False,86,6464,101.18476727604866,0.13526619970798492,0.015635076756357832,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00001_4e9cb7337435.json.gz
math_500,test/intermediate_algebra/1232.json,True,stop,False,56,3269,52.5405989009887,0.14363619685173035,0.016033342320727346,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00002_e59e6956285a.json.gz
math_500,test/precalculus/989.json,True,stop,False,75,10382,199.58590597100556,0.13525725342333317,0.019213047752392083,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00003_efcc89122da6.json.gz
math_500,test/geometry/434.json,True,length,True,173,16384,329.95055422000587,0.16617927327752113,0.020129669471203586,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00004_397436299cf0.json.gz
math_500,test/prealgebra/1640.json,True,stop,False,59,3390,60.773771254345775,0.21644642017781734,0.017868788679305976,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00005_2108e189b5b8.json.gz
math_500,test/prealgebra/954.json,True,stop,False,77,2641,53.489488365128636,0.1568976677954197,0.020201738900505008,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00006_abc07b8cf6cc.json.gz
math_500,test/prealgebra/1356.json,True,stop,False,98,2312,51.2390920240432,0.13972453214228153,0.022111366288144058,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00007_ee962a54b3f1.json.gz
math_500,test/geometry/880.json,True,length,True,167,16384,362.230316279456,0.19080037251114845,0.02209848720667429,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00008_ddc27cd7dc7e.json.gz
math_500,test/algebra/1143.json,True,stop,False,66,3801,92.83222646266222,0.12489748373627663,0.024396665520769984,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00009_ecff3a7b6952.json.gz
math_500,test/prealgebra/2086.json,True,stop,False,56,2367,33.10803092457354,0.14308840595185757,0.013932773676509587,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00010_c41d44d9e74f.json.gz
math_500,test/number_theory/515.json,True,stop,False,42,3415,55.82683340087533,0.12268425524234772,0.01631638815044903,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00011_58b5d6e1e2d0.json.gz
math_500,test/number_theory/466.json,True,stop,False,56,1568,28.61503976583481,0.13102171570062637,0.018177420580813133,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00012_2a302ad965bf.json.gz
math_500,test/intermediate_algebra/966.json,True,stop,False,71,7808,125.94036217220128,0.23889195173978806,0.01610112337907794,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00013_073583dd5bb3.json.gz
math_500,test/precalculus/779.json,True,stop,False,58,2592,37.051948729902506,0.1588839776813984,0.014238928889317293,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00014_1ce45577d321.json.gz
math_500,test/intermediate_algebra/1168.json,True,stop,False,77,1706,27.181480512022972,0.1384941879659891,0.01586098904636773,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00015_a6903a5c173f.json.gz
math_500,test/number_theory/203.json,True,stop,False,47,7928,129.79286451637745,0.11492617428302765,0.01635901833506931,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00016_19407cc7c7e6.json.gz
math_500,test/precalculus/1252.json,True,stop,False,84,3935,67.88078098744154,0.171850074082613,0.01721121782240949,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00017_c6413f755504.json.gz
math_500,test/number_theory/417.json,True,stop,False,42,8971,160.89902685955167,0.11146995238959789,0.01792503421484527,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00018_4f43be77467d.json.gz
