dataset,case_id,http_success,finish_reason,is_length_capped,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
humaneval,HumanEval/56,True,stop,False,121,1117,15.163609875366092,0.2062415387481451,0.01340265979983687,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00000_7450b50dff3a.json.gz
humaneval,HumanEval/10,True,stop,False,171,1494,20.5500882640481,0.24349378049373627,0.013601201931382695,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00001_d505d82ce89e.json.gz
humaneval,HumanEval/50,True,stop,False,120,1562,21.52310599014163,0.2063462119549513,0.013655835860465522,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00002_6222b9f3308a.json.gz
humaneval,HumanEval/38,True,stop,False,187,1584,21.853269366547465,0.20761926658451557,0.013673815603261497,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00003_bf9edc3d1d07.json.gz
humaneval,HumanEval/111,True,stop,False,180,2014,27.91165293753147,0.20638379082083702,0.013763173942727587,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00004_1bbc11f23e15.json.gz
humaneval,HumanEval/27,True,stop,False,77,2031,28.185709420591593,0.11015324294567108,0.013830323240219666,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00005_c717ba6bba56.json.gz
humaneval,HumanEval/117,True,stop,False,210,2775,38.849533239379525,0.20756025426089764,0.013930055149646224,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00006_09425deda7c0.json.gz
humaneval,HumanEval/161,True,stop,False,140,1420,20.387502456083894,0.0744873434305191,0.014315021221038319,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00007_1c7893647126.json.gz
humaneval,HumanEval/101,True,stop,False,145,1874,27.092906951904297,0.07587485760450363,0.01442446988483705,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00008_a6de4bdc99c4.json.gz
humaneval,HumanEval/26,True,stop,False,113,2412,34.8389289714396,0.07036392949521542,0.01442080673660074,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00009_76934f5896a1.json.gz
humaneval,HumanEval/127,True,stop,False,283,3551,50.322440560907125,0.24577400460839272,0.014106103255295419,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00010_98b9a749f939.json.gz
humaneval,HumanEval/69,True,stop,False,194,1807,26.186404149979353,0.09478728845715523,0.014447185416125248,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00011_919a468f56b8.json.gz
humaneval,HumanEval/28,True,stop,False,86,400,5.781632354483008,0.08909976482391357,0.014266998971576678,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00012_88f399f279a6.json.gz
humaneval,HumanEval/159,True,stop,False,319,1682,24.48983852006495,0.1203374844044447,0.01449702619610976,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00013_13235ce0ad4b.json.gz
humaneval,HumanEval/29,True,stop,False,116,931,13.437232505530119,0.09717566706240177,0.01434414713813733,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00014_1047455a5140.json.gz
humaneval,HumanEval/0,True,stop,False,153,3079,44.53176269866526,0.07719441689550877,0.014442679753661388,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00015_d82bbe058f2c.json.gz
humaneval,HumanEval/115,True,stop,False,355,2612,37.93583080731332,0.11564161255955696,0.014484944157316647,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00016_80c54a50a177.json.gz
humaneval,HumanEval/78,True,stop,False,344,1225,17.5188745893538,0.12911131419241428,0.014207322937223354,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00017_09b43a58cf00.json.gz
humaneval,HumanEval/87,True,stop,False,288,2191,31.531440256163478,0.1171929482370615,0.01434440516343672,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00018_8aac81389452.json.gz
humaneval,HumanEval/61,True,stop,False,118,740,10.495309924706817,0.08267376385629177,0.0140901707183363,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00019_90114d6ec6ea.json.gz
humaneval,HumanEval/55,True,stop,False,84,1293,18.222407195717096,0.0782284215092659,0.014043482023380674,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00020_e5f5630acd2a.json.gz
humaneval,HumanEval/123,True,stop,False,261,2324,33.60960876941681,0.10120456106960773,0.01442462514349858,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00021_de60c03a27b2.json.gz
humaneval,HumanEval/95,True,stop,False,202,3137,46.57404304482043,0.09736861288547516,0.014820368122428238,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00022_f8853c706dc1.json.gz
humaneval,HumanEval/60,True,stop,False,133,1111,18.587973726913333,0.11093446798622608,0.016645981314348746,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00023_3cb575d5ce14.json.gz
humaneval,HumanEval/113,True,stop,False,211,3662,57.11848952434957,0.09401884488761425,0.015576200677263577,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00024_987722152444.json.gz
humaneval,HumanEval/105,True,stop,False,308,5088,77.61434044502676,0.09893994964659214,0.01523793994404957,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00025_be1eb3b9b637.json.gz
humaneval,HumanEval/118,True,stop,False,178,5733,87.50422682054341,0.09975768439471722,0.015248511712517218,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00026_8d3b1d30f7cd.json.gz
humaneval,HumanEval/71,True,stop,False,152,3827,60.88295096345246,0.0795620996505022,0.015892156002039193,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00027_af92df87a5f0.json.gz
humaneval,HumanEval/19,True,stop,False,134,1034,16.434341376647353,0.12120474874973297,0.015792000607838936,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00028_2a6bdf94f301.json.gz
humaneval,HumanEval/86,True,stop,False,159,3092,49.91383076645434,0.10224860161542892,0.016115037905156556,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00029_5a55b87f192c.json.gz
humaneval,HumanEval/39,True,stop,False,128,5497,84.66419358365238,0.09895754046738148,0.015386687780783297,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00030_72b6acc2e3e0.json.gz
humaneval,HumanEval/134,True,length,True,166,8192,118.70347636565566,0.09374691732227802,0.014480494377772359,evalscope_fallback_or_missing,no_closed_think_or_server_reasoning_channel,raw_responses/00031_c6ecb6589022.json.gz
