dataset,case_id,http_success,finish_reason,is_length_capped,is_length_limit_termination,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
math_500,test/prealgebra/954.json,True,stop,False,False,77,2108,39.02517008036375,0.18281574919819832,0.018434909506960397,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00000_abc07b8cf6cc.json.gz
math_500,test/prealgebra/1640.json,True,stop,False,False,59,3026,57.97845150344074,0.18323746882379055,0.019105855879212215,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00001_2108e189b5b8.json.gz
math_500,test/intermediate_algebra/1232.json,True,stop,False,False,56,3230,62.296019807457924,0.18396226316690445,0.019235694501174055,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00002_e59e6956285a.json.gz
math_500,test/prealgebra/1356.json,True,stop,False,False,98,2218,46.97081469371915,0.1584277357906103,0.02111519483893935,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00003_ee962a54b3f1.json.gz
math_500,test/intermediate_algebra/986.json,True,stop,False,False,106,4465,88.9741824772209,0.18691474199295044,0.0198896209084292,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00004_c25cf2cd7750.json.gz
math_500,test/number_theory/1185.json,True,stop,False,False,86,5652,115.48050165176392,0.1849912442266941,0.02040267393515081,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00005_4e9cb7337435.json.gz
math_500,test/algebra/1143.json,True,stop,False,False,66,4016,90.06909462437034,0.19346508383750916,0.022384963770991986,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00006_ecff3a7b6952.json.gz
math_500,test/prealgebra/2086.json,True,stop,False,False,56,2909,66.64351013489068,0.165466520935297,0.022860400142350544,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00007_c41d44d9e74f.json.gz
math_500,test/number_theory/466.json,True,stop,False,False,56,2091,49.027867725118995,0.20421846024692059,0.023360597734388554,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00008_2a302ad965bf.json.gz
math_500,test/number_theory/515.json,True,stop,False,False,42,3856,89.46629389002919,0.17968233674764633,0.023161248133146965,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00009_58b5d6e1e2d0.json.gz
math_500,test/precalculus/779.json,True,stop,False,False,58,1711,41.249390648677945,0.2145265806466341,0.023996996531012463,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00010_1ce45577d321.json.gz
math_500,test/intermediate_algebra/1168.json,True,stop,False,False,77,2120,52.43781455233693,0.16897694393992424,0.024666747337610668,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00011_a6903a5c173f.json.gz
math_500,test/intermediate_algebra/966.json,True,stop,False,False,71,7216,169.80893743038177,0.15859382040798664,0.023513561137903503,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00012_073583dd5bb3.json.gz
math_500,test/geometry/434.json,True,stop,False,False,173,11986,272.65402600727975,0.1778202075511217,0.022734768944491335,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00013_397436299cf0.json.gz
math_500,test/prealgebra/1804.json,True,stop,False,False,338,2176,57.49444220773876,0.2688960861414671,0.026310595917975764,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00014_479e865ce381.json.gz
math_500,test/precalculus/989.json,True,stop,False,False,75,12233,278.9183500148356,0.18379358761012554,0.02278732475696742,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00015_efcc89122da6.json.gz
math_500,test/precalculus/1252.json,True,stop,False,False,84,4081,104.63940921612084,0.15577420592308044,0.0256087340711269,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00016_c6413f755504.json.gz
math_500,test/algebra/1937.json,True,stop,False,False,47,1837,46.913578448817134,0.1960197202861309,0.025445293425125817,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00017_1f48800fb5fe.json.gz
math_500,test/intermediate_algebra/591.json,True,stop,False,False,72,3462,88.1347942519933,0.2511334717273712,0.025392563068554155,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00018_e163cbd7af39.json.gz
math_500,test/number_theory/203.json,True,stop,False,False,47,8769,222.5548887886107,0.17199181206524372,0.025363012885098707,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00019_19407cc7c7e6.json.gz
math_500,test/intermediate_algebra/128.json,True,stop,False,False,76,5451,140.88150599598885,0.1997095514088869,0.025813173659555957,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00020_4f9056e89995.json.gz
math_500,test/number_theory/417.json,True,stop,False,False,42,8341,214.4525326937437,0.17335373535752296,0.02569294711731249,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00021_4f43be77467d.json.gz
math_500,test/intermediate_algebra/1572.json,True,stop,False,False,89,1912,50.625699480995536,0.16333751380443573,0.02640625953280539,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00022_15c33d18eed8.json.gz
math_500,test/prealgebra/1747.json,True,stop,False,False,43,1801,47.12983277440071,0.24985764361917973,0.026044430628211962,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00023_90767d48348b.json.gz
math_500,test/geometry/226.json,True,stop,False,False,202,5725,147.51061114668846,0.23527208343148232,0.025729444280792622,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00024_c84d627b4682.json.gz
math_500,test/algebra/2157.json,True,stop,False,False,48,2003,52.22709900327027,0.2000493761152029,0.02598753727630123,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00025_9307f340856a.json.gz
math_500,test/number_theory/89.json,True,stop,False,False,52,6729,173.53384975530207,0.17788447253406048,0.025766344423717006,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00026_e91cf3157bab.json.gz
math_500,test/number_theory/1065.json,True,stop,False,False,64,3239,84.28015993908048,0.20006606727838516,0.025966675068499718,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00027_54bcba5b150e.json.gz
math_500,test/number_theory/357.json,True,stop,False,False,49,3518,91.51254718005657,0.29194900020956993,0.025937048103453795,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00028_d6bd4523eac1.json.gz
math_500,test/geometry/967.json,True,stop,False,False,57,2130,55.53888535127044,0.17927277833223343,0.026002636248444434,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00029_2f6421c7d2c5.json.gz
math_500,test/prealgebra/1298.json,True,stop,False,False,49,1202,30.20553231239319,0.15230600349605083,0.025023502338798617,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00030_3a07dc1a1e6b.json.gz
math_500,test/algebra/109.json,True,stop,False,False,65,1354,34.26221160590649,0.17561526410281658,0.025193345411532647,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00031_713acdcb9c5e.json.gz
math_500,test/algebra/2043.json,True,stop,False,False,58,2335,59.383951261639595,0.22034773416817188,0.025348587629593584,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00032_48ca0192cb6e.json.gz
