dataset,case_id,http_success,finish_reason,is_length_capped,is_length_limit_termination,prompt_tokens,completion_tokens,e2e_s,ttft_s,tpot_s,token_count_source,answer_extraction,raw_response_file
humaneval,HumanEval/56,True,stop,False,False,121,1117,15.142374884337187,0.22684728354215622,0.013365168101070815,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00000_7450b50dff3a.json.gz
humaneval,HumanEval/50,True,stop,False,False,120,1310,17.86387333087623,0.22583548910915852,0.013474436853909146,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00001_6222b9f3308a.json.gz
humaneval,HumanEval/38,True,stop,False,False,187,1584,21.733817487955093,0.09405848383903503,0.013670094127679127,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00002_bf9edc3d1d07.json.gz
humaneval,HumanEval/10,True,stop,False,False,171,1853,25.607954801991582,0.19874903745949268,0.01371987352296549,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00003_d505d82ce89e.json.gz
humaneval,HumanEval/111,True,stop,False,False,180,2014,27.916249968111515,0.19793369993567467,0.013769655374155906,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00004_1bbc11f23e15.json.gz
humaneval,HumanEval/117,True,stop,False,False,210,2775,39.06479852832854,0.19811529852449894,0.014011061005697201,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00005_09425deda7c0.json.gz
humaneval,HumanEval/27,True,stop,False,False,77,3095,43.844399843364954,0.19914484396576881,0.01410641725901719,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00006_c717ba6bba56.json.gz
humaneval,HumanEval/26,True,stop,False,False,113,2008,29.245625860989094,0.06601117737591267,0.014538921117893962,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00007_76934f5896a1.json.gz
humaneval,HumanEval/161,True,stop,False,False,140,1420,20.946995083242655,0.09137319959700108,0.014697407951829214,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00008_1c7893647126.json.gz
humaneval,HumanEval/28,True,stop,False,False,86,400,5.860290441662073,0.08565511181950569,0.014472770250232,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00009_88f399f279a6.json.gz
humaneval,HumanEval/127,True,stop,False,False,283,3776,53.85544126294553,0.20152452774345875,0.014212958075550218,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00010_98b9a749f939.json.gz
humaneval,HumanEval/115,True,stop,False,False,355,1882,27.71969207189977,0.11499353870749474,0.014675544143111258,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00011_80c54a50a177.json.gz
humaneval,HumanEval/0,True,stop,False,False,153,2718,39.69427689164877,0.08933119289577007,0.014576719064686418,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00012_d82bbe058f2c.json.gz
humaneval,HumanEval/101,True,stop,False,False,145,2670,38.97204245813191,0.07612510211765766,0.014573217443242506,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00013_a6de4bdc99c4.json.gz
humaneval,HumanEval/159,True,stop,False,False,319,1280,18.58442305587232,0.1370086558163166,0.014423310711537142,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00014_13235ce0ad4b.json.gz
humaneval,HumanEval/29,True,stop,False,False,116,931,13.191329795867205,0.10094117745757103,0.014075686686461971,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00015_1047455a5140.json.gz
humaneval,HumanEval/69,True,stop,False,False,194,2303,33.22853027097881,0.1021315436810255,0.014390268778148472,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00016_919a468f56b8.json.gz
humaneval,HumanEval/78,True,stop,False,False,344,1225,17.281597800552845,0.11335374228656292,0.014026343184858073,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00017_09b43a58cf00.json.gz
humaneval,HumanEval/87,True,stop,False,False,288,2340,33.44713428989053,0.11581576243042946,0.014250243064326677,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00018_8aac81389452.json.gz
humaneval,HumanEval/105,True,stop,False,False,308,1763,24.93996469862759,0.11417041346430779,0.014089554077845224,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00019_be1eb3b9b637.json.gz
humaneval,HumanEval/61,True,stop,False,False,118,740,10.503563420847058,0.08334862068295479,0.014100425981277542,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00020_90114d6ec6ea.json.gz
humaneval,HumanEval/55,True,stop,False,False,84,1293,18.43780075572431,0.08202640153467655,0.01420725569209724,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00021_e5f5630acd2a.json.gz
humaneval,HumanEval/123,True,stop,False,False,261,2324,33.143283415585756,0.1096362192183733,0.014220252775018245,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00022_de60c03a27b2.json.gz
humaneval,HumanEval/95,True,stop,False,False,202,2778,40.3537342119962,0.08081373944878578,0.014502312017481964,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00023_f8853c706dc1.json.gz
humaneval,HumanEval/60,True,stop,False,False,133,1111,16.886898869648576,0.09937806986272335,0.015123892612419686,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00024_3cb575d5ce14.json.gz
humaneval,HumanEval/19,True,stop,False,False,134,901,14.126448564231396,0.10449651442468166,0.01557994672200746,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00025_2a6bdf94f301.json.gz
humaneval,HumanEval/71,True,stop,False,False,152,3168,48.13520876131952,0.08962799236178398,0.015170691748960446,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00026_af92df87a5f0.json.gz
humaneval,HumanEval/86,True,stop,False,False,159,2599,40.29392137005925,0.08031568303704262,0.015478678093542036,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00027_5a55b87f192c.json.gz
humaneval,HumanEval/113,True,stop,False,False,211,4674,72.66588754020631,0.09530887939035892,0.015529762178646683,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00028_987722152444.json.gz
humaneval,HumanEval/11,True,stop,False,False,111,1831,30.374774504452944,0.08524560369551182,0.01655165513702592,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00029_35a3880928bb.json.gz
humaneval,HumanEval/39,True,stop,False,False,128,6180,94.66611740551889,0.09136857651174068,0.015305834087879455,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00030_72b6acc2e3e0.json.gz
humaneval,HumanEval/112,True,stop,False,False,191,1053,17.33444433286786,0.15578689612448215,0.016329522278273174,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00031_b92a70d32396.json.gz
humaneval,HumanEval/65,True,stop,False,False,115,2377,39.31567207351327,0.10298497602343559,0.01650365618581222,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00032_dada80a836c3.json.gz
humaneval,HumanEval/20,True,stop,False,False,195,3544,58.03691077232361,0.09280647523701191,0.016354531272110246,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00033_1aa142d0cf9e.json.gz
humaneval,HumanEval/118,True,stop,False,False,178,7768,119.39849587716162,0.08657640777528286,0.015361390429945453,evalscope_fallback_or_missing,closed_think_delimiter,raw_responses/00034_8d3b1d30f7cd.json.gz
